codbottle;volume;weight;product;ALTEZZAMAX;DIAMETROMAX;DESCRIZIONECOLLO;GASATURAPROVV;TIPOFONDODESC;UNITAMISURA;bottletype;DESCPIANTA;DENOMPROVVBOTT;;FILLLEVEL;ALTEZZAPETALO;CODIMPUGNATURA;VOLUMERASOBOCCA;COD_TIPO_BOTTIGLIA;SPALLA;DISEGNOCOLLO
C004430_02;7500;100;OLIO;393;192;COLLO GENERICO SECONDO DIS. CLIENTE;0;PETALOIDE;ml;NON DEFINITA;RETTANGOLARE;CARGILL 7,5 L OLIO;;53,9;36;;7636,9;ND;CONVESSA;DIS.CLIENTE
C300262_05;5000;100;OLIO;326;161;COLLO GENERICO SECONDO DIS. CLIENTE;0;PIATTO;ml;NON DEFINITA;RETTANGOLARE;Zijiang Sino_grain oil quadra 5L;;49,5;;;5149,7;ND;CONICA;DIS.CLIENTE
C005309_00;59;66;ALTRO;249,606;110,084;COLLO GENERICO SECONDO DIS. CLIENTE;0;PIATTO;fl Oz;NON DEFINITA;QUADRA;MONARCH PLASTICS - 59 FL OZ - CARAFE;;35,926;;1;1795,3;ND;CONICA;DIS.CLIENTE
C005310_00;500;23;THE;200,5;66;COLLO 38 mm SECONDO DIS. CLIENTE;0;PETALOIDE;ml;NON DEFINITA;TONDA;PARADISO spa 0,5 L;;35;18;1;541,4;ND;CONVESSA;38 mm CLIENTE
C005308_00;1500;38;THE;312;88;COLLO 38 mm SECONDO DIS. CLIENTE;0;PETALOIDE;ml;NON DEFINITA;TONDA;PARADISO spa 1,5 L;;35;28;1;1543,2;ND;CONVESSA;38 mm CLIENTE
C300260_16;500;23;ACQUA PIATTA;224,4;65,2;COLLO GENERICO SECONDO DIS. CLIENTE;0;PIATTO;ml;NON DEFINITA;TONDA;Fujian Dali Aseptic Bottle- 500 ml;;36;;;522,5;ND;CONVESSA;DIS.CLIENTE
C300260_15;500;23;ACQUA PIATTA;224;65;COLLO GENERICO SECONDO DIS. CLIENTE;0;PIATTO;ml;NON DEFINITA;TONDA;Fujian Dali Aseptic Bottle- 500 ml;;36;;;522,5;ND;CONVESSA;DIS.CLIENTE
C005305_00;750;56,5;ALCOOL;261,84;84,84;COLLO GENERICO SECONDO DIS. CLIENTE;0;PIATTO;ml;NON DEFINITA;RETTANGOLARE;LOGOPLASTE USA - 750 ML CAPTAIN MORGAN;;;;;796,4;ND;NON STANDARD;DIS.CLIENTE
C200307_03;2000;35,5;ACQUA PIATTA;310;107;COLLO PCO SECONDO DIS. CLIENTE;0;PETALOIDE;ml;NON DEFINITA;TONDA;"GEUSA NUOVO SANTORINI ""VENTO"" 2000ml";;36,5;24;;2025,9;ND;CONVESSA;PCO-CLIENTE
C200307_02;2000;35,5;ACQUA PIATTA;310;107;COLLO PCO SECONDO DIS. CLIENTE;0;PETALOIDE;ml;NON DEFINITA;TONDA;"GEUSA NUOVO SANTORINI ""VENTO"" 2000ml";;36,5;24;;2025,93;ND;CONVESSA;PCO-CLIENTE
C200304_02;250;15;SUCCO;145;59;COLLO NOV-267 SECONDO DIS. CLIENTE;0;PETALOIDE;ml;NON DEFINITA;TONDA;Jumex 250ml- flat water KIDS;;35;20;;270,5;ND;CONVESSA;NOV-267-CLIE.
C005291_02;6000;87;ACQUA PIATTA;361,5;165;COLLO GENERICO SECONDO DIS. CLIENTE;;PIATTO;ml;NON DEFINITA;QUADRA;REGINALD LEE - 6000 ml;;50;;;6085,5;ND;CONVESSA;DIS.CLIENTE
C005307_00;1000;36;BIBITA GASATA;298,45;83,8;COLLO PCO SECONDO DIS. CLIENTE;4;PETALOIDE;ml;NON DEFINITA;TONDA;BLO PLASTIX 1000ml Essence;;61,57;34;;1039,6;ND;CONCAVA;PCO-CLIENTE
C005304_00;1000;39;SUCCO;250;78;COLLO 38 mm SECONDO DIS. CLIENTE;0;PIATTO;ml;NON DEFINITA;QUADRA;FRUVITA 1 L - JUICE;;32,2;;;1050,6;ND;CONVESSA;38 mm CLIENTE
C200308_01;450;25;BIBITA GASATA;220;62,5;COLLO PCO SECONDO DIS. CLIENTE;4;PETALOIDE;ml;MULTIPRODUCT;TONDA;SMI- Multiproduct 0,45L;;34,75;22,06;;464,6;MP;CONICA;PCO-CLIENTE
C200309_00;620;21;BIBITA GASATA;240;68;COLLO PCO SECONDO DIS. CLIENTE;4,3;PETALOIDE;ml;NON DEFINITA;TONDA;AJE COLOMBIA 620ml, CSD;;39;25;;650;ND;CONICA;PCO-CLIENTE
C005093_03;2250;47;ACQUA PIATTA;300;117;34/29mm;0;PIATTO;ml;NON DEFINITA;TONDA;AKIJ FOOD e BEVERAGES PROGETTO ECS ACQUA 2,25 L;;27,5;;1;2268,8;ND;CONVESSA;N000164_00
C005303_00;330;13,5;ACQUA PIATTA;188,4;51,2;COLLO NOV-267 SECONDO DIS. CLIENTE;;PIATTO;ml;NON DEFINITA;QUADRA;DANONE POLONIA Zywiec Zdroj s.a. RAINBOW 330ml NUMBERS;;34,5;;;356,4;ND;CONICA;NOV-267-CLIE.
C200162_01;360;27;ALTRO;206,7;78,5;COLLO PCO SECONDO DIS. CLIENTE;0;PIATTO;ml;NON DEFINITA;OVALE;PROVEEDORA DE SERVICIOS, S.A 360 ml Ducal;;21,2;;;367,5;ND;NON STANDARD;PCO-CLIENTE
C200161_01;360;27;ALTRO;206,7;78,5;COLLO PCO SECONDO DIS. CLIENTE;0;PIATTO;ml;NON DEFINITA;OVALE;PROVEEDORA DE SERVICIOS, S.A 360 ml kenr's;;21,2;;;367,5;ND;NON STANDARD;PCO-CLIENTE
C005301_00;500;23,5;SUCCO;222,911;66,5;COLLO 38 mm SECONDO DIS. CLIENTE;0;NON STANDARD;ml;HEAT SET;TONDA;PEPSI INDIA - 500 ml New Slice - Warmfill bottle;;21,01;;1;525,5;H;CONVESSA;38 mm CLIENTE
C005299_00;1200;48;SUCCO;297;88,5;COLLO PCO SECONDO DIS. CLIENTE;0;NON STANDARD;ml;HEAT SET;TONDA;PEPSI INDIA - 1200 ml New Slice - Warmfill bottle;;21,01;;1;1241,7;H;CONVESSA;PCO-CLIENTE
C005302_00;330;13,5;ACQUA PIATTA;188,4;51,2;COLLO NOV-267 SECONDO DIS. CLIENTE;;PIATTO;ml;NON DEFINITA;QUADRA;DANONE POLONIA Zywiec Zdroj s.a. RAINBOW 330ml SEASON;;34,5;;;356,6;ND;CONICA;NOV-267-CLIE.
C005300_00;330;13,5;ACQUA PIATTA;188,4;51,2;COLLO NOV-267 SECONDO DIS. CLIENTE;;PIATTO;ml;NON DEFINITA;QUADRA;DANONE POLONIA Zywiec Zdroj s.a. RAINBOW 330ml ANIMALS;;34,5;;;358,7;ND;CONICA;NOV-267-CLIE.
C005298_00;330;13,5;ACQUA PIATTA;188,4;51,2;COLLO NOV-267 SECONDO DIS. CLIENTE;;PIATTO;ml;NON DEFINITA;QUADRA;DANONE POLONIA Zywiec Zdroj s.a. RAINBOW 330ml LETTERS;;34,5;;;356,8;ND;CONICA;NOV-267-CLIE.
C005278_06;18000;350;ACQUA PIATTA;567,5;237;55 mm FOR PUSH CAP VER.01;0;PIATTO;ml;PER DISPENSER;TONDA;Bei Dahuang Wu Da Lianchi Mineral Water Co.,Ltd SFL 2/2 filling line;;75;;;18155;PD;CONICA;N000104_01
C300199_07;330;22;ACQUA GASATA;192;61,8;28mm PCO 1881 VER.34;;PETALOIDE;ml;NON DEFINITA;TONDA;URC 330ml CSD Bottle;;38;24;;348,9;ND;CONVESSA;N300051_34
C300199_08;330;22;ACQUA GASATA;192;61,8;28mm PCO 1881 VER.34;;PETALOIDE;ml;NON DEFINITA;TONDA;URC 330ml CSD Bottle;;38;24;;348,6;ND;CONVESSA;N300051_34
C200155_01;720;44;ALTRO;252;102;COLLO PCO SECONDO DIS. CLIENTE;0;PIATTO;ml;NON DEFINITA;OVALE;PROVEEDORA DE SERVICIOS, S.A 720 ml DUCAL;;21,2;;;727,9;ND;NON STANDARD;PCO-CLIENTE
C200154_01;720;44;ALTRO;252;102;COLLO PCO SECONDO DIS. CLIENTE;0;PIATTO;ml;NON DEFINITA;OVALE;PROVEEDORA DE SERVICIOS, S.A 720 ml kenr's;;21,2;;;727,9;ND;NON STANDARD;PCO-CLIENTE
C005278_05;18000;350;ACQUA PIATTA;567,5;237;55 mm FOR PUSH CAP VER.01;0;PIATTO;ml;PER DISPENSER;TONDA;Bei Dahuang Wu Da Lianchi Mineral Water Co.,Ltd SFL 2/2 filling line;;75;;;18155;PD;CONICA;N000104_01
C100045_00;500;23;ACQUA GASATA;205;67,7;COLLO PCO SECONDO DIS. CLIENTE;3,8;PETALOIDE;ml;NON DEFINITA;TONDA;REBIC - Acqua Lia 500 ml;;43,9;26;;528,4;ND;CONCAVA;PCO-CLIENTE
C005291_01;6000;87;ACQUA PIATTA;361,5;165;COLLO GENERICO SECONDO DIS. CLIENTE;;PIATTO;ml;NON DEFINITA;QUADRA;REGINALD LEE - 6000 ml;;50;;;6085,5;ND;CONVESSA;DIS.CLIENTE
C200174_02;625;15;ACQUA PIATTA;248;66,5;"""267 NOVEMBAL"" LIGHT VER.37";0;PIATTO;ml;NON DEFINITA;TONDA;AJE PER Agua Cielo 625 ml;;39,4;;1;655,9;ND;CONVESSA;N000014_37
C200099_02;500;21;BIBITA GASATA;245;64,5;COLLO PCO SECONDO DIS. CLIENTE;4,3;PETALOIDE;ml;NON DEFINITA;TONDA;AJE GROUP 500 ml;;45;23;;521,1;ND;CONICA;PCO-CLIENTE
C200099_01;500;21;BIBITA GASATA;245;64,5;COLLO PCO SECONDO DIS. CLIENTE;4,3;PETALOIDE;ml;NON DEFINITA;TONDA;AJE GROUP 500 ml;;46;23;;526,8;ND;CONICA;PCO-CLIENTE
C100174_05;500;13,5;DETERGENTE;211,578;61;30mm NECK FINISH;;PIATTO;ml;NON DEFINITA;TONDA;QUIMICA AMPARO - NUOVO DETERGENTE 500 ML;;22,7;;;516;ND;CONICA;N000165_06
C005296_00;500;13,5;ACQUA PIATTA;207;61;COLLO NOV-267 SECONDO DIS. CLIENTE;;PIATTO;ml;NON DEFINITA;QUADRA;DANONE POLONIA Zywiec Zdroj s.a. MASERATI 0,5 L;;35,2;;1;532,2;ND;CONVESSA;NOV-267-CLIE.
C005143_02;99,55;97;;289,1;137,008;COLLO GENERICO SECONDO DIS. CLIENTE;;PIATTO;fl Oz;NON DEFINITA;TONDA;VPET 99,55 fl oz;;48,4;;1;3018,5;ND;CONVESSA;DIS.CLIENTE
C300260_12;500;23;ACQUA PIATTA;224,4;65,2;COLLO GENERICO SECONDO DIS. CLIENTE;0;PIATTO;ml;NON DEFINITA;TONDA;Fujian Dali Aseptic Bottle- 500 ml;;36;;;522,5;ND;CONVESSA;DIS.CLIENTE
C300260_11;500;23;ACQUA PIATTA;224;65;COLLO GENERICO SECONDO DIS. CLIENTE;0;PIATTO;ml;NON DEFINITA;TONDA;Fujian Dali Aseptic Bottle- 500 ml;;36;;;522,5;ND;CONVESSA;DIS.CLIENTE
C200308_00;450;25;BIBITA GASATA;220;62,5;COLLO PCO SECONDO DIS. CLIENTE;4;PETALOIDE;ml;MULTIPRODUCT;TONDA;SMI- Multiproduct 0,45L;;34,75;22,06;;464,6;MP;CONICA;PCO-CLIENTE
C200307_01;2000;35,5;ACQUA PIATTA;310;107;COLLO PCO SECONDO DIS. CLIENTE;0;PETALOIDE;ml;NON DEFINITA;TONDA;"GEUSA NUOVO SANTORINI ""VENTO"" 2000ml";;40;24;;2033,8;ND;CONVESSA;PCO-CLIENTE
C005293_01;1500;28,9;ACQUA PIATTA;309,8;83,3;COLLO NOV-267 SECONDO DIS. CLIENTE;;PIATTO;ml;NON DEFINITA;QUADRA;DANONE POLONIA Zywiec Zdroj s.a. MASERATI 1,5 L;;30,4;;1;1539,5;ND;CONICA;NOV-267-CLIE.
C200307_00;2000;35,5;ACQUA PIATTA;310;107;COLLO PCO SECONDO DIS. CLIENTE;0;PETALOIDE;ml;NON DEFINITA;TONDA;"GEUSA NUOVO SANTORINI ""VENTO"" 2000ml";;40;24;;2033,8;ND;CONVESSA;PCO-CLIENTE
C005294_01;1750;31,5;ACQUA PIATTA;317,5;89;COLLO NOV-267 SECONDO DIS. CLIENTE;;PIATTO;ml;NON DEFINITA;QUADRA;DANONE POLONIA Zywiec Zdroj s.a. MASERATI 1,75 L;;36,1;;1;1784;ND;CONVESSA;NOV-267-CLIE.
C003158_05;1500;56;THE;312;95;COLLO PCO SECONDO DIS. CLIENTE;0;NON STANDARD;ml;HEAT SET;TONDA;PERMANIS 1500 ml HF Twister;;21;;1;1564,5;H;CONVESSA;PCO-CLIENTE
C100207_00;5000;90;VINO;330;164,6;45 mm 3 LEADS VER.02 NECK FINISH;0;PIATTO;ml;NON DEFINITA;TONDA;Comary - Bottiglia 5 L - Vino;;45;;;5081,2;ND;CONCAVA;N000043_02
C100206_00;860;32;VINO;330,2;78,4;28 mm PCO BPF-D VER.99;0;PIATTO;ml;NON DEFINITA;TONDA;Comary - Vino 0,86 L;;37,5;10;;876,7;ND;CONCAVA;N000013_99
C100205_00;1500;49;VINO;330,4;98;28 mm PCO BPF-D VER.99;0;PIATTO;ml;NON DEFINITA;TONDA;Comary - Vino 1L;;37;11,22;;1016;ND;CONCAVA;N000013_99
C100204_00;1000;49;VINO;300;83,2;28 mm PCO BPF-D VER.99;0;PIATTO;ml;NON DEFINITA;TONDA;Comary - Catuaba 1L;;37;11,3;;1016;ND;CONICA;N000013_99
C100203_00;300;20;BIBITA GASATA;206,8;55,3;28mm PCO 1881;2;PETALOIDE;ml;NON DEFINITA;TONDA;Comary - Ice 300 ml;;36,5;13;;315,4;ND;CONICA;N000051_86
C005279_03;400;30;SOSTANZA CREMOSA;171;79;COLLO 38 mm SECONDO DIS. CLIENTE;0;NON STANDARD;ml;HEAT SET;OVALE;SIPA - HOT FILL OVALE MULTILAYER;;16,5;;;428,7;H;NON STANDARD;38 mm CLIENTE
C005136_06;400;24;POLVERE;161,6;61;56mm 4 LEADS;;PIATTO;ml;BOCCA LARGA;TONDA;ETK vasetto 400 ml;;14,5;;;429,6;BL;NON STANDARD;N000154_00
C005136_05;400;24;POLVERE;161,6;61;56mm 4 LEADS;;PIATTO;ml;BOCCA LARGA;TONDA;ETK vasetto 400 ml;;14,5;;;429,6;BL;NON STANDARD;N000154_00
C005294_00;1750;31,5;ACQUA PIATTA;317,5;89;COLLO NOV-267 SECONDO DIS. CLIENTE;;PIATTO;ml;NON DEFINITA;QUADRA;DANONE POLONIA Zywiec Zdroj s.a. MASERATI 1,75 L;;35,9;;1;1781,5;ND;CONVESSA;NOV-267-CLIE.
C005136_04;400;24;POLVERE;161,6;61;56mm 4 LEADS;;PIATTO;ml;BOCCA LARGA;TONDA;ETK vasetto 400 ml;;14,5;;;429,7;BL;NON STANDARD;N000154_00
C005136_03;400;24;POLVERE;161,2;61;56mm 4 LEADS;;PIATTO;ml;BOCCA LARGA;TONDA;ETK vasetto 400 ml;;14,5;;;429,6;BL;NON STANDARD;N000154_00
C005285_02;200;21,5;SUCCO;162,3;45;38 mm BERICAP VER.41;0;NON STANDARD;ml;HEAT SET;TONDA;PPS PET PACKAGING SOLUTION - HOT FILL - 200ml;;19;;;225,1;H;NON STANDARD;N000036_41
C005292_00;700;20;ACQUA PIATTA;235,9;68,5;COLLO NOV-267 SECONDO DIS. CLIENTE;;PIATTO;ml;NON DEFINITA;QUADRA;DANONE POLONIA Zywiec Zdroj s.a. MASERATI 0,7 L;;28,4;;1;724,3;ND;CONVESSA;NOV-267-CLIE.
C005293_00;1500;28,9;ACQUA PIATTA;309,8;83,3;COLLO NOV-267 SECONDO DIS. CLIENTE;;PIATTO;ml;NON DEFINITA;QUADRA;DANONE POLONIA Zywiec Zdroj s.a. MASERATI 1,5 L;;30,4;;1;1539,5;ND;CONICA;NOV-267-CLIE.
C200302_01;3000;50;ACQUA PIATTA;359,4;122;COLLO PCO SECONDO DIS. CLIENTE;1;PETALOIDE;ml;NON DEFINITA;TONDA;AJE MEX 3.0L worms on shoulder;;51,3;35;;3069;ND;CONVESSA;PCO-CLIENTE
C005291_00;6000;87;ACQUA PIATTA;359,5;165;COLLO GENERICO SECONDO DIS. CLIENTE;;PIATTO;ml;NON DEFINITA;QUADRA;REGINALD LEE - 6000 ml;;50,4;;;6085,3;ND;CONVESSA;DIS.CLIENTE
C004740_02;1500;33;ACQUA PIATTA;314,5;90;COLLO NOV-30/25 SECONDO DIS. CLIENTE;0;PIATTO;ml;NON DEFINITA;TONDA;Kulara 1500ml piatta;;31;;1;1518,1;ND;CONVESSA;NOV-30/25 CLI
C005279_02;400;30;SOSTANZA CREMOSA;171;79;COLLO 38 mm SECONDO DIS. CLIENTE;0;NON STANDARD;ml;HEAT SET;OVALE;SIPA - HOT FILL OVALE MULTILAYER;;16,5;;;414,4;H;NON STANDARD;38 mm CLIENTE
C005280_01;300;17,5;BIBITA GASATA;158;62,1;COLLO PCO SECONDO DIS. CLIENTE;4;PETALOIDE;ml;NON DEFINITA;TONDA;NABA ALFOURAT - 300 ml CDS;;40;21,5;1;323,6;ND;CONVESSA;PCO-CLIENTE
C005288_00;2000;27;BIBITA GASATA;339;92;"""267 NOVEMBAL"" VER.45";0;PIATTO;ml;NON DEFINITA;QUADRA;SB Biella - Ottimizzazione Soffiaggio 2.0 litri;;30;;1;2020,7;ND;CONVESSA;N000014_45
C004604_05;500;45;SUCCO;197,43;67;COLLO 38 mm SECONDO DIS. CLIENTE;0;NON STANDARD;ml;HEAT SET;TONDA;LOG PLASTIC (Germania) - Stampi per SIG 500 ml HOT FILL;;20,6;;;539,4;H;CONVESSA;38 mm CLIENTE
C005287_00;5000;130;SOSTANZA CREMOSA;303,5;180;COLLO GENERICO SECONDO DIS. CLIENTE;0;PIATTO;ml;COLLO SOFFIATO;TONDA;Savola Packaging Systems - 5000ml collo 110mm soffiato;;21,67;;;5514,4;CO;CONVESSA;DIS.CLIENTE
C004486_07;10000;189;OLIO;372,9;203,4;48 mm BERICAP;0;PIATTO;ml;STACKABLE;RETTANGOLARE;ABLE PERFECT - MAPO 10 L EDIBLE OIL (CON MANIGLIA) (stackable);;32,8;;1;10047,5;ST;NON STANDARD;N000093_10
C005286_00;1000;42;SUCCO;265,1;84;38 mm BERICAP VER.41;;NON STANDARD;ml;HEAT SET;TONDA;LA DORIA 1 Lit HF modificata per allegerimento;;10;;1;1047,2;H;CONVESSA;N000036_41
C300260_10;500;23;ACQUA PIATTA;224,4;65,2;COLLO GENERICO SECONDO DIS. CLIENTE;0;PIATTO;ml;NON DEFINITA;TONDA;Fujian Dali Aseptic Bottle- 500 ml;;36;;;522,5;ND;CONVESSA;DIS.CLIENTE
C300260_09;500;23;ACQUA PIATTA;224;65;COLLO GENERICO SECONDO DIS. CLIENTE;0;PIATTO;ml;NON DEFINITA;TONDA;Fujian Dali Aseptic Bottle- 500 ml;;36;;;522,5;ND;CONVESSA;DIS.CLIENTE
C200305_01;400;21;ALTRO;210;60;COLLO PCO SECONDO DIS. CLIENTE;4,2;PETALOIDE;ml;NON DEFINITA;TONDA;MANANTIALES PENAFIEL SA 400ml CSD;;43;22;;423;ND;CONICA;PCO-CLIENTE
C005265_01;500;24;BIBITA GASATA;216,5;65,5;COLLO PCO SECONDO DIS. CLIENTE;2,5;PETALOIDE;ml;STRAIGHT WALL;TONDA;LERUM - 500 cc;;37,5;23;;521,5;SW;CONVESSA;PCO-CLIENTE
C005264_01;900;36;BIBITA GASATA;274;73;COLLO PCO SECONDO DIS. CLIENTE;1,5;PETALOIDE;ml;STRAIGHT WALL;TONDA;LERUM - 900 cc;;39;18;;930,2;SW;CONICA;PCO-CLIENTE
C005263_02;700;35;BIBITA GASATA;265;73,15;COLLO PCO SECONDO DIS. CLIENTE;1,5;PETALOIDE;ml;STRAIGHT WALL;TONDA;LERUM - 700 cc;;56,5;;;738,3;SW;CONICA;PCO-CLIENTE
C005260_01;1900;48;BIBITA GASATA;346;94,5;COLLO PCO SECONDO DIS. CLIENTE;1,5;PETALOIDE;ml;NON DEFINITA;TONDA;LERUM - 1900 cc;;51;;;1981,4;ND;CONCAVA;PCO-CLIENTE
C005259_01;1500;50,8;BIBITA GASATA;318;93;COLLO PCO SECONDO DIS. CLIENTE;1,5;PETALOIDE;ml;NON DEFINITA;TONDA;LERUM - 1500 cc;;51,5;30;;1555,6;ND;CONVESSA;PCO-CLIENTE
C004798_02;250;24,5;BIBITA GASATA;185,2;53,2;28 mm PCO BPF-D VER.99;4;CHAMPAGNE;ml;NON DEFINITA;TONDA;Coca Cola Company - ALU-LIKE;;43,5;;;271,5;ND;CONVESSA;N000013_99
C005284_00;43,66;56,3;ALTRO;156,134;108,052;89mm SP400;;PIATTO;fl Oz;BOCCA LARGA;RETTANGOLARE;VPET 43.66 Oz Rice Select;;18;;;1385,5;BL;NON STANDARD;N000007_08
C005285_01;200;21,5;SUCCO;162,3;45;38 mm BERICAP VER.41;0;NON STANDARD;ml;HEAT SET;TONDA;PPS PET PACKAGING SOLUTION - HOT FILL - 200ml;;19;;;215,2;H;NON STANDARD;N000036_41
C005272_00;275;25;BIBITA GASATA;180;54;COLLO PCO SECONDO DIS. CLIENTE;4;PETALOIDE;ml;NON DEFINITA;TONDA;ANYPSA PERU S.A. anypsa 275 cc;;30,5;21,3;;287,3;ND;CONICA;PCO-CLIENTE
C005285_00;200;21,5;SUCCO;162,3;45;38 mm BERICAP VER.41;0;NON STANDARD;ml;HEAT SET;TONDA;PPS PET PACKAGING SOLUTION - HOT FILL - 200ml;;19;;;213,7;H;NON STANDARD;N000036_41
C005274_01;1500;29;BIBITA GASATA;317,5;88;COLLO NOV-30/25 SECONDO DIS. CLIENTE;;PIATTO;ml;NON DEFINITA;TONDA;AB NOUSH TANGEH SHOOL - 1500ml SMW;;38;;1;1526,8;ND;CONVESSA;NOV-30/25 CLI
C005189_02;17182;200;OLIO;409,18;244;77mm SP400;0;PETALOIDE;ml;ECCENTRICA;RETTANGOLARE;CARGILL - OIL PACKERS - CONTENITORE 17.4 L;;57,4;53;;17820,6;E;CONVESSA;N000156_02
C300274_01;600;16;ACQUA PIATTA;239,2;67,1;COLLO PCO SECONDO DIS. CLIENTE;;PETALOIDE;ml;NON DEFINITA;TONDA;AJE THAI 600ml CIELO;;33;16;;619,3;ND;CONVESSA;PCO-CLIENTE
C300274_00;600;16;ACQUA PIATTA;239,2;67,1;COLLO PCO SECONDO DIS. CLIENTE;;PETALOIDE;ml;NON DEFINITA;TONDA;AJE THAI 600ml CIELO;;35,2;17;;622,3;ND;CONVESSA;PCO-CLIENTE
C300262_02;5000;100;OLIO;326;161;COLLO GENERICO SECONDO DIS. CLIENTE;0;PIATTO;ml;NON DEFINITA;RETTANGOLARE;Zijiang Sino_grain oil quadra 5L;;49,5;;;5144,1;ND;CONICA;DIS.CLIENTE
C300262_04;5000;100;OLIO;326;161;COLLO GENERICO SECONDO DIS. CLIENTE;0;PIATTO;ml;NON DEFINITA;RETTANGOLARE;Zijiang Sino_grain oil quadra 5L;;49,5;;;5,9;ND;CONICA;DIS.CLIENTE
C300275_00;500;20;THE;218;66,5;"28mm PCO ""1881MODIF"" FOR HEATSET VER.11";0;NON STANDARD;ml;HEAT SET;TONDA;Ting Hsin HF 0,5 L New ice red bottle;;27;;1;529;H;CONVESSA;N300051_11
C003364_01;3000;58;BIBITA GASATA;357;116;COLLO PCO SECONDO DIS. CLIENTE;4;PETALOIDE;ml;NON DEFINITA;TONDA;AJE COLOMBIA 3 LT;;45,6;38,8;;3054,3;ND;CONVESSA;PCO-CLIENTE
C005279_01;400;30;SOSTANZA CREMOSA;165;74;COLLO 38 mm SECONDO DIS. CLIENTE;0;NON STANDARD;ml;HEAT SET;OVALE;SIPA - HOT FILL OVALE MULTILAYER;;16,5;;;414,3;H;NON STANDARD;38 mm CLIENTE
C004652_00;330;16;ACQUA PIATTA;186;60;COLLO PCO SECONDO DIS. CLIENTE;0;PIATTO;ml;NON DEFINITA;TONDA;TMCI Padovan - TMCI Quebele - 330 ml;;38;;1;355,1;ND;CONVESSA;PCO-CLIENTE
C005283_00;300;22,5;THE;179,5;58,8;COLLO PCO SECONDO DIS. CLIENTE;;NON STANDARD;ml;HEAT SET;QUADRA;IMCO Food Pack 300 ml quadra heat set;;21,01;;;317;H;CONICA;PCO-CLIENTE
C005282_00;200;30;SUPERALCOLICO;176,85;72,57;COLLO GENERICO SECONDO DIS. CLIENTE;0;PIATTO;ml;NON DEFINITA;RETTANGOLARE;LOGOPLASTE USA - 200 ML CAPTAIN MORGAN;;47;;;226,2;ND;NON STANDARD;DIS.CLIENTE
C005281_00;375;42;SUPERALCOLICO;214,05;87,56;COLLO GENERICO SECONDO DIS. CLIENTE;0;PIATTO;ml;NON DEFINITA;RETTANGOLARE;LOGOPLASTE USA - 375 ML CAPTAIN MORGAN;;47;;;397;ND;NON STANDARD;DIS.CLIENTE
C005279_00;400;30;SOSTANZA CREMOSA;150,5;76;COLLO 38 mm SECONDO DIS. CLIENTE;0;NON STANDARD;ml;HEAT SET;OVALE;SIPA - HOT FILL OVALE MULTILAYER;;16,5;;;414,4;H;CONCAVA;38 mm CLIENTE
C200184_02;600;15,5;SUCCO;233,8;66,55;COLLO PCO SECONDO DIS. CLIENTE;0;PETALOIDE;ml;NON DEFINITA;TONDA;CIMSA - 600ml VALLE FRUT;;29;15,5;;613,3;ND;CONVESSA;PCO-CLIENTE
C200306_00;360;17;ACQUA PIATTA;183,5;61,1;COLLO PCO SECONDO DIS. CLIENTE;0;PETALOIDE;ml;NON DEFINITA;TONDA;AJE GROUP 360 ml PIATTA;;34,5;41;1;382;ND;CONVESSA;PCO-CLIENTE
C200305_00;400;20;ALTRO;200;62;COLLO PCO SECONDO DIS. CLIENTE;4,2;PETALOIDE;ml;NON DEFINITA;TONDA;MANANTIALES PENAFIEL SA 400ml CSD;;47,5;22;;431,3;ND;CONICA;PCO-CLIENTE
C005263_01;700;35;BIBITA GASATA;265;73,15;COLLO PCO SECONDO DIS. CLIENTE;1,5;PETALOIDE;ml;STRAIGHT WALL;TONDA;LERUM - 700 cc;;56,5;;;738,4;SW;CONICA;PCO-CLIENTE
C005276_02;600;11;ACQUA PIATTA;223;66;26mm 969-1901-000 VER.05;0;PETALOIDE;ml;NON DEFINITA;TONDA;Tirta Banyan- Tri Banyan ECS MW;;19,5;20;;608;ND;CONVESSA;N000111_05
C005257_03;500;16;BIBITA GASATA;215;64;COLLO NOV-30/25 SECONDO DIS. CLIENTE;;PIATTO;ml;NON DEFINITA;TONDA;AB NOUSH TANGEH SHOOL - 500ml SMW;;38;;1;526,4;ND;CONVESSA;NOV-30/25 CLI
C005280_00;300;17,5;BIBITA GASATA;158;62,1;COLLO PCO SECONDO DIS. CLIENTE;4;PETALOIDE;ml;NON DEFINITA;TONDA;NABA ALFOURAT - 300 ml CDS;;40;21,5;1;322,9;ND;CONVESSA;PCO-CLIENTE
C005276_01;600;11;ACQUA PIATTA;223;66;26mm 969-1901-000 VER.05;0;PIATTO;ml;NON DEFINITA;TONDA;Tirta Banyan- Tri Banyan ECS MW;;19,5;;;608;ND;CONVESSA;N000111_05
C100159_02;1500;49;SUCCO;296,5;93,2;28 mm PCO BPF-D VER.99;0;PIATTO;ml;NON DEFINITA;TONDA;Succo Comary 1500 ml- Fruta D'casa;;33;;1;1515,1;ND;CONVESSA;N000013_99
C100158_02;500;20;SUCCO;210;64,6;28mm PCO 1881;0;PIATTO;ml;NON DEFINITA;TONDA;Succo Comary 500 ml- Fruta D'casa;;28,8;;1;512,3;ND;CONVESSA;N000051_86
